	batch	cell
ola_mES_a2i_3_69.counts	1.93950917882259	ola_mES_a2i_3_69.counts
ola_mES_a2i_3_7.counts	1.45949694218688	ola_mES_a2i_3_7.counts
ola_mES_a2i_3_71.counts	1.9994140792298	ola_mES_a2i_3_71.counts
ola_mES_a2i_3_73.counts	1.43886784676696	ola_mES_a2i_3_73.counts
ola_mES_a2i_3_75.counts	1.88459087931315	ola_mES_a2i_3_75.counts
ola_mES_a2i_3_76.counts	1.8899676616018	ola_mES_a2i_3_76.counts
ola_mES_a2i_3_77.counts	1.42789526797105	ola_mES_a2i_3_77.counts
ola_mES_a2i_3_8.counts	1.94821158928856	ola_mES_a2i_3_8.counts
ola_mES_a2i_3_80.counts	1.41380393822586	ola_mES_a2i_3_80.counts
ola_mES_a2i_3_81.counts	1.19236273587233	ola_mES_a2i_3_81.counts
ola_mES_a2i_3_82.counts	1.88983737182731	ola_mES_a2i_3_82.counts
ola_mES_a2i_3_83.counts	1.3939617461217	ola_mES_a2i_3_83.counts
ola_mES_a2i_3_84.counts	1.99937053470824	ola_mES_a2i_3_84.counts
ola_mES_a2i_3_85.counts	1.69088822960237	ola_mES_a2i_3_85.counts
ola_mES_a2i_3_86.counts	1.9999920130095	ola_mES_a2i_3_86.counts
ola_mES_a2i_3_89.counts	1.99869824792415	ola_mES_a2i_3_89.counts
ola_mES_a2i_3_9.counts	1.87898677919611	ola_mES_a2i_3_9.counts
ola_mES_a2i_3_90.counts	1.82407473119585	ola_mES_a2i_3_90.counts
ola_mES_a2i_3_91.counts	1.99920239083749	ola_mES_a2i_3_91.counts
ola_mES_a2i_3_92.counts	1.12947311965652	ola_mES_a2i_3_92.counts
ola_mES_a2i_3_94.counts	1.49935308443666	ola_mES_a2i_3_94.counts
ola_mES_a2i_3_96.counts	1.09762228046407	ola_mES_a2i_3_96.counts
ola_mES_lif_2_1.counts	1.31208847368197	ola_mES_lif_2_1.counts
ola_mES_lif_2_10.counts	1.68897454066244	ola_mES_lif_2_10.counts
ola_mES_lif_2_11.counts	1.99923348013395	ola_mES_lif_2_11.counts
ola_mES_lif_2_12.counts	1.94174352539385	ola_mES_lif_2_12.counts
ola_mES_lif_2_13.counts	1.97237522847581	ola_mES_lif_2_13.counts
ola_mES_lif_2_14.counts	1.74273380535705	ola_mES_lif_2_14.counts
ola_mES_lif_2_15.counts	1.90821568860782	ola_mES_lif_2_15.counts
ola_mES_lif_2_16.counts	1.80517000996169	ola_mES_lif_2_16.counts
ola_mES_lif_2_17.counts	1.63541283620491	ola_mES_lif_2_17.counts
ola_mES_lif_2_18.counts	1.91644966193124	ola_mES_lif_2_18.counts
ola_mES_lif_2_19.counts	1.29808459791089	ola_mES_lif_2_19.counts
ola_mES_lif_2_2.counts	1.43917396406806	ola_mES_lif_2_2.counts
ola_mES_lif_2_20.counts	1.63290143563689	ola_mES_lif_2_20.counts
ola_mES_lif_2_21.counts	1.3583001912099	ola_mES_lif_2_21.counts
ola_mES_lif_2_23.counts	1.98999175255886	ola_mES_lif_2_23.counts
ola_mES_lif_2_25.counts	1.3990193013052	ola_mES_lif_2_25.counts
ola_mES_lif_2_26.counts	1.30574673393925	ola_mES_lif_2_26.counts
ola_mES_lif_2_27.counts	1.49232717424406	ola_mES_lif_2_27.counts
ola_mES_lif_2_28.counts	1.50441052670969	ola_mES_lif_2_28.counts
ola_mES_lif_2_29.counts	1.94115260540874	ola_mES_lif_2_29.counts
ola_mES_lif_2_3.counts	1.37810303068052	ola_mES_lif_2_3.counts
ola_mES_lif_2_30.counts	1.97519942243497	ola_mES_lif_2_30.counts
ola_mES_lif_2_31.counts	1.9993315189984	ola_mES_lif_2_31.counts
ola_mES_lif_2_32.counts	1.46513312742381	ola_mES_lif_2_32.counts
ola_mES_lif_2_33.counts	1.3131996742922	ola_mES_lif_2_33.counts
ola_mES_lif_2_34.counts	1.88402761670206	ola_mES_lif_2_34.counts
ola_mES_lif_2_35.counts	1.83495042843031	ola_mES_lif_2_35.counts
ola_mES_lif_2_36.counts	1.92421884453161	ola_mES_lif_2_36.counts
ola_mES_lif_2_37.counts	1.74964073552742	ola_mES_lif_2_37.counts
ola_mES_lif_2_38.counts	1.33556375858532	ola_mES_lif_2_38.counts
ola_mES_lif_2_39.counts	1.95966651290232	ola_mES_lif_2_39.counts
ola_mES_lif_2_4.counts	1.99665647355936	ola_mES_lif_2_4.counts
ola_mES_lif_2_40.counts	1.65026360647056	ola_mES_lif_2_40.counts
ola_mES_lif_2_41.counts	1.96708040638089	ola_mES_lif_2_41.counts
ola_mES_lif_2_42.counts	1.81497100020212	ola_mES_lif_2_42.counts
ola_mES_lif_2_43.counts	1.49775495876652	ola_mES_lif_2_43.counts
ola_mES_lif_2_44.counts	1.99069468708084	ola_mES_lif_2_44.counts
ola_mES_lif_2_45.counts	1.98673798123814	ola_mES_lif_2_45.counts
ola_mES_lif_2_46.counts	1.90204260896981	ola_mES_lif_2_46.counts
ola_mES_lif_2_47.counts	1.85435621512057	ola_mES_lif_2_47.counts
ola_mES_lif_2_48.counts	1.95992732112506	ola_mES_lif_2_48.counts
