	celltype	cell
ola_mES_a2i_2_70.counts	1.01484047527337	ola_mES_a2i_2_70.counts
ola_mES_a2i_2_71.counts	1.02349080493369	ola_mES_a2i_2_71.counts
ola_mES_a2i_2_72.counts	1.00217671787787	ola_mES_a2i_2_72.counts
ola_mES_a2i_2_73.counts	1.00885051435131	ola_mES_a2i_2_73.counts
ola_mES_a2i_2_74.counts	1.01714071042905	ola_mES_a2i_2_74.counts
ola_mES_a2i_2_75.counts	1.04748268554256	ola_mES_a2i_2_75.counts
ola_mES_a2i_2_76.counts	1.00214899337364	ola_mES_a2i_2_76.counts
ola_mES_a2i_2_77.counts	1.00264449813312	ola_mES_a2i_2_77.counts
ola_mES_a2i_2_78.counts	1.00055819260419	ola_mES_a2i_2_78.counts
ola_mES_a2i_2_8.counts	1.32629331440298	ola_mES_a2i_2_8.counts
ola_mES_a2i_2_80.counts	1.06248785364362	ola_mES_a2i_2_80.counts
ola_mES_a2i_2_81.counts	1.02070428744815	ola_mES_a2i_2_81.counts
ola_mES_a2i_2_82.counts	1.0184271795483	ola_mES_a2i_2_82.counts
ola_mES_a2i_2_83.counts	1.02061679215431	ola_mES_a2i_2_83.counts
ola_mES_a2i_2_84.counts	1.00178521381147	ola_mES_a2i_2_84.counts
ola_mES_a2i_2_86.counts	2.22793156086567	ola_mES_a2i_2_86.counts
ola_mES_a2i_2_87.counts	1.01446569588266	ola_mES_a2i_2_87.counts
ola_mES_a2i_2_88.counts	1.00283035521599	ola_mES_a2i_2_88.counts
ola_mES_a2i_2_89.counts	1.00744874858127	ola_mES_a2i_2_89.counts
ola_mES_a2i_2_9.counts	1.07912066073619	ola_mES_a2i_2_9.counts
ola_mES_a2i_2_90.counts	1.03379699614047	ola_mES_a2i_2_90.counts
ola_mES_a2i_2_91.counts	1.00173334718521	ola_mES_a2i_2_91.counts
ola_mES_a2i_2_92.counts	1.02584293113381	ola_mES_a2i_2_92.counts
ola_mES_a2i_2_93.counts	1.16398424630749	ola_mES_a2i_2_93.counts
ola_mES_a2i_2_94.counts	1.00049782495951	ola_mES_a2i_2_94.counts
ola_mES_a2i_2_95.counts	1.00172265034503	ola_mES_a2i_2_95.counts
ola_mES_a2i_2_96.counts	1.00558324939339	ola_mES_a2i_2_96.counts
ola_mES_a2i_3_10.counts	1.06440259503938	ola_mES_a2i_3_10.counts
ola_mES_a2i_3_11.counts	1.05944460922717	ola_mES_a2i_3_11.counts
ola_mES_a2i_3_13.counts	1.02089906544752	ola_mES_a2i_3_13.counts
ola_mES_a2i_3_16.counts	1.07933647500798	ola_mES_a2i_3_16.counts
ola_mES_a2i_3_17.counts	1.02636605706048	ola_mES_a2i_3_17.counts
ola_mES_a2i_3_18.counts	1.00633104139643	ola_mES_a2i_3_18.counts
ola_mES_a2i_3_2.counts	1.01069334721633	ola_mES_a2i_3_2.counts
ola_mES_a2i_3_20.counts	1.0069677140361	ola_mES_a2i_3_20.counts
ola_mES_a2i_3_21.counts	1.00720286519186	ola_mES_a2i_3_21.counts
ola_mES_a2i_3_22.counts	1.05957922495541	ola_mES_a2i_3_22.counts
ola_mES_a2i_3_24.counts	1.01288062026849	ola_mES_a2i_3_24.counts
ola_mES_a2i_3_25.counts	1.02948506877474	ola_mES_a2i_3_25.counts
ola_mES_a2i_3_26.counts	1.07066074786967	ola_mES_a2i_3_26.counts
ola_mES_a2i_3_28.counts	1.02867960093887	ola_mES_a2i_3_28.counts
ola_mES_a2i_3_29.counts	1.06189806032833	ola_mES_a2i_3_29.counts
ola_mES_a2i_3_3.counts	1.02837955629084	ola_mES_a2i_3_3.counts
ola_mES_a2i_3_30.counts	1.01811115997721	ola_mES_a2i_3_30.counts
ola_mES_a2i_3_31.counts	1.01445109900813	ola_mES_a2i_3_31.counts
ola_mES_a2i_3_33.counts	1.00622988444026	ola_mES_a2i_3_33.counts
ola_mES_a2i_3_34.counts	1.04942034215644	ola_mES_a2i_3_34.counts
ola_mES_a2i_3_37.counts	1.0055746355536	ola_mES_a2i_3_37.counts
ola_mES_a2i_3_38.counts	1.08183091159356	ola_mES_a2i_3_38.counts
ola_mES_a2i_3_39.counts	1.20327443857282	ola_mES_a2i_3_39.counts
ola_mES_a2i_3_4.counts	1.01614289609281	ola_mES_a2i_3_4.counts
ola_mES_a2i_3_40.counts	1.04829762232978	ola_mES_a2i_3_40.counts
ola_mES_a2i_3_41.counts	1.03298449347146	ola_mES_a2i_3_41.counts
ola_mES_a2i_3_42.counts	1.0347132893193	ola_mES_a2i_3_42.counts
ola_mES_a2i_3_44.counts	1.06208532188465	ola_mES_a2i_3_44.counts
ola_mES_a2i_3_45.counts	1.04257547546384	ola_mES_a2i_3_45.counts
ola_mES_a2i_3_47.counts	1.1007661013644	ola_mES_a2i_3_47.counts
ola_mES_a2i_3_49.counts	1.02277476233801	ola_mES_a2i_3_49.counts
ola_mES_a2i_3_50.counts	1.02373035145092	ola_mES_a2i_3_50.counts
ola_mES_a2i_3_52.counts	1.04417325544988	ola_mES_a2i_3_52.counts
ola_mES_a2i_3_54.counts	1.57877647627576	ola_mES_a2i_3_54.counts
ola_mES_a2i_3_56.counts	1.00344615692527	ola_mES_a2i_3_56.counts
ola_mES_a2i_3_58.counts	1.00928208287232	ola_mES_a2i_3_58.counts
ola_mES_a2i_3_59.counts	1.04428243556467	ola_mES_a2i_3_59.counts
ola_mES_a2i_3_6.counts	1.0876580340127	ola_mES_a2i_3_6.counts
ola_mES_a2i_3_62.counts	1.02718536112786	ola_mES_a2i_3_62.counts
ola_mES_a2i_3_64.counts	1.00733696857216	ola_mES_a2i_3_64.counts
ola_mES_a2i_3_65.counts	1.06605565737896	ola_mES_a2i_3_65.counts
ola_mES_a2i_3_66.counts	1.00346483186569	ola_mES_a2i_3_66.counts
ola_mES_a2i_3_67.counts	1.00267145407892	ola_mES_a2i_3_67.counts
ola_mES_a2i_3_68.counts	1.00263621555188	ola_mES_a2i_3_68.counts
ola_mES_a2i_3_69.counts	1.10113921175749	ola_mES_a2i_3_69.counts
ola_mES_a2i_3_7.counts	1.00058599222492	ola_mES_a2i_3_7.counts
ola_mES_a2i_3_71.counts	1.05075704283497	ola_mES_a2i_3_71.counts
ola_mES_a2i_3_73.counts	1.00480453611498	ola_mES_a2i_3_73.counts
ola_mES_a2i_3_75.counts	1.00761612370933	ola_mES_a2i_3_75.counts
ola_mES_a2i_3_76.counts	1.00226135244418	ola_mES_a2i_3_76.counts
ola_mES_a2i_3_77.counts	1.00554307260717	ola_mES_a2i_3_77.counts
ola_mES_a2i_3_8.counts	1.49617520550402	ola_mES_a2i_3_8.counts
ola_mES_a2i_3_80.counts	1.03213701572407	ola_mES_a2i_3_80.counts
ola_mES_a2i_3_81.counts	1.05902077057966	ola_mES_a2i_3_81.counts
ola_mES_a2i_3_82.counts	1.08622278994861	ola_mES_a2i_3_82.counts
ola_mES_a2i_3_83.counts	1.00655960846081	ola_mES_a2i_3_83.counts
ola_mES_a2i_3_84.counts	1.00717311206954	ola_mES_a2i_3_84.counts
ola_mES_a2i_3_85.counts	1.03335480715985	ola_mES_a2i_3_85.counts
ola_mES_a2i_3_86.counts	1.01249138195988	ola_mES_a2i_3_86.counts
ola_mES_a2i_3_89.counts	1.04404854207329	ola_mES_a2i_3_89.counts
ola_mES_a2i_3_9.counts	1.00548570808979	ola_mES_a2i_3_9.counts
ola_mES_a2i_3_90.counts	1.51770425697773	ola_mES_a2i_3_90.counts
ola_mES_a2i_3_91.counts	1.02574585411686	ola_mES_a2i_3_91.counts
ola_mES_a2i_3_92.counts	1.04684324243378	ola_mES_a2i_3_92.counts
ola_mES_a2i_3_94.counts	1.0354468171313	ola_mES_a2i_3_94.counts
ola_mES_a2i_3_96.counts	1.01910676992738	ola_mES_a2i_3_96.counts
ola_mES_lif_2_1.counts	1	ola_mES_lif_2_1.counts
ola_mES_lif_2_10.counts	1	ola_mES_lif_2_10.counts
ola_mES_lif_2_11.counts	1.00006866808511	ola_mES_lif_2_11.counts
ola_mES_lif_2_12.counts	1.00411241836952	ola_mES_lif_2_12.counts
ola_mES_lif_2_13.counts	1.0000001192093	ola_mES_lif_2_13.counts
ola_mES_lif_2_14.counts	1	ola_mES_lif_2_14.counts
ola_mES_lif_2_15.counts	1.0000001192093	ola_mES_lif_2_15.counts
ola_mES_lif_2_16.counts	1.00255482910978	ola_mES_lif_2_16.counts
ola_mES_lif_2_17.counts	1.01302402713765	ola_mES_lif_2_17.counts
ola_mES_lif_2_18.counts	1.0001356739769	ola_mES_lif_2_18.counts
ola_mES_lif_2_19.counts	1	ola_mES_lif_2_19.counts
ola_mES_lif_2_2.counts	1.00094074759551	ola_mES_lif_2_2.counts
ola_mES_lif_2_20.counts	1	ola_mES_lif_2_20.counts
ola_mES_lif_2_21.counts	1	ola_mES_lif_2_21.counts
ola_mES_lif_2_23.counts	1.00412465293607	ola_mES_lif_2_23.counts
ola_mES_lif_2_25.counts	1	ola_mES_lif_2_25.counts
ola_mES_lif_2_26.counts	1.00470370605894	ola_mES_lif_2_26.counts
ola_mES_lif_2_27.counts	1.00096140023758	ola_mES_lif_2_27.counts
ola_mES_lif_2_28.counts	1	ola_mES_lif_2_28.counts
ola_mES_lif_2_29.counts	1	ola_mES_lif_2_29.counts
ola_mES_lif_2_3.counts	1.00033923671849	ola_mES_lif_2_3.counts
ola_mES_lif_2_30.counts	1.00333994004235	ola_mES_lif_2_30.counts
ola_mES_lif_2_31.counts	1	ola_mES_lif_2_31.counts
ola_mES_lif_2_32.counts	1.0003584990837	ola_mES_lif_2_32.counts
ola_mES_lif_2_33.counts	1.0000001192093	ola_mES_lif_2_33.counts
ola_mES_lif_2_34.counts	1	ola_mES_lif_2_34.counts
ola_mES_lif_2_35.counts	1.1257397161603	ola_mES_lif_2_35.counts
ola_mES_lif_2_36.counts	1	ola_mES_lif_2_36.counts
ola_mES_lif_2_37.counts	1	ola_mES_lif_2_37.counts
ola_mES_lif_2_38.counts	1	ola_mES_lif_2_38.counts
ola_mES_lif_2_39.counts	1	ola_mES_lif_2_39.counts
ola_mES_lif_2_4.counts	1.00067351484967	ola_mES_lif_2_4.counts
ola_mES_lif_2_40.counts	1	ola_mES_lif_2_40.counts
ola_mES_lif_2_41.counts	1	ola_mES_lif_2_41.counts
ola_mES_lif_2_42.counts	1.0367628371682	ola_mES_lif_2_42.counts
ola_mES_lif_2_43.counts	1.13730927562842	ola_mES_lif_2_43.counts
ola_mES_lif_2_44.counts	1.00015785178194	ola_mES_lif_2_44.counts
ola_mES_lif_2_45.counts	1.00174039883339	ola_mES_lif_2_45.counts
ola_mES_lif_2_46.counts	1.08903881951067	ola_mES_lif_2_46.counts
ola_mES_lif_2_47.counts	1.0000001192093	ola_mES_lif_2_47.counts
ola_mES_lif_2_48.counts	1.00315049289867	ola_mES_lif_2_48.counts
ola_mES_lif_2_49.counts	1	ola_mES_lif_2_49.counts
ola_mES_lif_2_5.counts	1	ola_mES_lif_2_5.counts
ola_mES_lif_2_50.counts	1.0004527317023	ola_mES_lif_2_50.counts
